Review_ID,Rating,Reviewer_Location,Review_Text,Branch,year,month,Reviewer_Global_Region,overall_sentiment,sentiment_confidence,attractions_sentiment,food_sentiment,hotels_sentiment,staff_sentiment,price_sentiment,crowd_sentiment,cleanliness_sentiment,accessibility_sentiment,visitor_type,visitor_origin,has_children,visit_frequency,special_occasion,trip_duration,season,day_type,mentions_tickets,mentions_fast_passes,mentions_souvenirs,mentions_food_purchases,mentions_hotel_booking,mentions_parking,time_spent,popular_attractions,repeat_visits,recommendation_intent,main_complaint,journey_stage,pain_severity,review_length,language_quality,analysis_successful
190952200,2,France,"I booked tickets for myself and a friend for a weekend in January. Mistakenly I booked for Sunday. I called in advance to request this be changed (a simple process at the tourism company I used to work for) and this now seems but impossible as their system won't allow it. After waiting on hold for an hour I thought to compensate, I wanted my tickets cancelled and refunded, apparently this is not plausible either. Extremely unsatisfied with this service.",Disneyland_Paris,2014,january,Europe,negative,0.95,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,False,first_time,none,weekend,winter,weekend,True,False,False,False,False,False,unknown,,False,no,Inability to change ticket date and lack of refund options,entry,major,medium,good,True
185849994,4,France,"I visited Disneyland with my boyfriend on a weekend at the end of September. We enjoyed our day but as it was a Saturday we inevitably wasted a lot of time in queues. I'd heard great things about the park at Christmas and my boyfriend wanted to try the Studios Park so we decided to go back and do both parks on a weekday (last Friday!). Wow! What a difference! We barely had to wait for even the most popular rides like Thunder Mountain and RC Racer (queues 15 minutes max). We didn't use a Fast Pass once  the last time we exploited the system with military precision! We also saw a lot more characters wandering around than last time  I suppose on a packed Saturday their minders are worried that they'll get mobbed! Without rushing, we managed to see all the parades: Stars and Cars at the Studios, the 20th Anniversary parade which we missed on the previous visit because we were pressed for time, and my favourite, the gorgeous Christmas Cavalcade. Before closing there is a special show with the lighting of the Christmas tree, and of course the Disney Dreams of Christmas light show with animation projected onto the castle. I was delighted to discover that the Christmas version of Dreams was completely different to the previous show.During the week the parks close at 6pm (Studios) and 7pm (Disneyland) but you won't feel like you ran out of time.Highlights: Adorable giant Christmas tree lights at Toy Story Playland, the Christmas Cavalcade, meet and greet with Jack Skellington, Disney Dreams of Christmas",Disneyland_Paris,2013,september,Europe,positive,0.95,positive,not_mentioned,not_mentioned,positive,positive,positive,not_mentioned,not_mentioned,couples,unknown,False,returning,none,unknown,fall,weekend,True,True,False,False,False,False,full_day,Thunder Mountain;RC Racer;Stars and Cars;20th Anniversary parade;Christmas Cavalcade;Disney Dreams of Christmas,True,yes,long queues on Saturday,during_visit,moderate,long,good,True
179817848,3,France,"There is no comparison with its American counterpart, why have they made it in France, the service is not so good and people are not so welcoming. We went there this summer with our family of 4, fortunately we went midweek which makes the park less busy. The attraction and the show are good but the service is absolutely horrendous, the magic is not there, many attraction were close and there was no advise. Sstill a good time thought",Disneyland_Paris,2013,unknown,Europe,negative,0.85,positive,not_mentioned,not_mentioned,negative,not_mentioned,positive,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,summer,weekday,False,False,False,False,False,False,unknown,attraction;show,False,no,poor service and staff friendliness,during_visit,major,medium,fair,True
176151194,5,France,Excellant experience with my family. In Summer with one ticket you can visit two times. Good for both children and Adults,Disneyland_Paris,2013,unknown,Europe,positive,0.95,not_mentioned,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,summer,unknown,True,False,False,False,False,False,unknown,,False,yes,none,unknown,unknown,short,good,True
175698874,5,France,"Very magical place, it's nice to take a walk and having some fun ;) There is a lot of places to visit, such as the Park, Wal Disney Studios, Disney Village (Free to enter), and the hostels (each one has a particular theme). After visiting all the complex of Disneyland Paris, you can extend your visit in the beautiful and famous capital of France, Paris!",Disneyland_Paris,2012,unknown,Europe,positive,0.9,positive,not_mentioned,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,none,unknown,unknown,unknown,False,False,False,False,False,False,unknown,Disneyland Paris;Wal Disney Studios;Disney Village,False,unknown,not_mentioned,unknown,unknown,medium,good,True
175684484,4,France,It was a good 2 days of fun.It's very good for family's with children ... and good fun for adults.  I recommend at least two days ! Have fun !,Disneyland_Paris,2013,unknown,Europe,positive,0.9,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,first_time,none,2_days,unknown,unknown,True,False,False,False,False,False,2_days,,False,yes,not_mentioned,unknown,unknown,short,good,True
173323990,3,France,"If you have never been to a Disney park I am sure the this park will be great as it it Disney and it is always great. But if you are like me and have been to Disney both in Florida and California, don't go to this park.Compared to other Disney parks I have been to, Disneyland Paris is definitely the worst of the 3. Lines are long for not so great attractions or worse versions of the attractions in other parks. Too many shops. Restaurant staff was not that friendly.For me part of the magic of Disney are the staff that is always super nice, calm, always smiling, etc. This was not the case in this park.But again, if you have never been to the others I feel like it will be a good experience.",Disneyland_Paris,2013,unknown,Europe,negative,0.85,negative,negative,not_mentioned,negative,not_mentioned,negative,not_mentioned,not_mentioned,unknown,unknown,,returning,none,unknown,unknown,unknown,True,False,False,True,False,False,unknown,,True,no,Long lines for attractions and unfriendly restaurant staff,during_visit,major,medium,good,True
173244547,1,France,"Do not go to Disneyland Paris. We (a family of 8) had the misfortune to go on 20th August 2013. The place was packed with visitors and starved of staff. The queues were typically well over one hour for (mainly mediocre) rides lasting little more than a minute. The staff who were in evidence were often incompetent, meaning that changeovers for rides were far longer than they would have been in a competently run bank holiday funfair in England. There were so few Disney characters that the few who did appear were mobbed, prompting their minders to threaten to 'take them away'. It seems to be part of the business plan that with so little to do other than queue, visitors are forced to enter one of the shops which dominate the entire park. If you or your family love theme parks, there are many which are vastly better and cheaper in the UK. if you or your family love Disney characters, they will experience disappointingly few of them here: there were barely any walking around in the long hours that we were there. If you want to buy Disney products, do it somewhere where they are less ludicrously priced.Overall, this felt like a thoroughly cynical operation. It is by far the worst value attraction we have ever visited.",Disneyland_Paris,2013,august,Europe,negative,0.95,negative,not_mentioned,not_mentioned,negative,negative,negative,not_mentioned,not_mentioned,families,unknown,True,first_time,none,unknown,summer,holiday,True,False,True,False,False,False,long hours,,False,no,"Overcrowding, long queues, incompetent staff, lack of Disney characters, high prices",during_visit,major,long,good,True
168888608,1,France,"I visited disney on 24 July 2012 as a birthday treat for my 3 year old.The day started ok, and after a lengthy queue she was able to have some 1:1 time with Mickey, following which she was really keen to see some more of her Disney 'friends'. She was placated by the discussion that she would see them all at the parade later. The day progressed relatively successfully, if in a somewhat wallet draining manner (   10 for 3 bottles of drink, the same for 3 ice creams, and    33 for lunch for 3... On a hot day, that's    70 in food and drinks alone)At 630, we went to find a space for the parade which was to start at 7... So my daughter would have a good view of the parade... We barely managed to get a space as it was already heavy populated even at that time..Nearing 7, it was heavily overcast, but we all waited on for the parade... It did not, at any point rain...At 7pm exactly, when the parade was due to start, and expectation was built in the crowd, an announcement was made that said the parade was cancelled due to inclement weather.. I thought it was a joke t first, until the crowd started jeering and then started getting up and walking off...Surely enough.. It was all cancelled.. The staff started collecting the barriers etc and that was that.. At no point did it rain, and by 720 the cloud had largely broken up and I have a photo of the blue sky that was showing by this point.This was massively upsetting for my daughter and was to my mind an appalling piece of event management and a massive misjudgement given that it didn't rain and was blown over 15 minutes later! Somebody should be fired as a result of it and I'm sure my complaint will be lost in a sea of others as MANY people were equally disappointed by this ridiculous management call, which is made much worse by the fact that they did not notify the gathered crowd, many whom had been waiting 30 60 minutes, until the event was actually due to start... The weather was no better worse at 7pm than it was at 645, and the fact that they had waited until 7 to cancel it added insult to injury. If this is an typical example of Disney parks, it may well be the last one I ever take my family too!",Disneyland_Paris,2013,july,Europe,negative,0.95,positive,negative,not_mentioned,negative,negative,negative,not_mentioned,not_mentioned,families,unknown,True,first_time,birthday,unknown,summer,weekday,False,False,False,True,False,False,unknown,Mickey;parade,False,no,Cancellation of the parade without rain and poor event management,during_visit,major,long,good,True
162441888,5,France,"The rides are first class, with plenty for all ages. We took our 3yr old and went on:Pirates of the caribean(our son was a little scared and woried queing up for this but wanted to go again once he'd been on it).Buzz lightyear laser blast which was great.Peter pan ride (ok but too fast to really look at all the scenes in the ride and a very long queue)Dumbo ride (nice but only lasts about 60secs and has really big queues)Phantom manor (left our son with the inlaws for this one, but not really scary for adults, maybe good for older kids)Its a small world (ok but more for small kids and those into 'cute')Nautilus (ok, no queue when we went but very quick walk through attraction, son loved the octopus though)Don't forget to go under the castle and see the Dragon (its easy to miss this)The park is very attractive, clean and well maintained. There are some really picturesque scenes for great photos. When the park lights up in the early evening the atmosphere is great; the parade at 19:00 is brilliant with all the characters parading along main street; and the fireworks and light show at closing time is amazing if a little late for small kids as it didn't start until 10.40pm. We did seem to miss most of the characters though, get a timetable if you want to meet the characters and get autographs, and prepare to be pushed and shoved as its a bit of a scrum when you do see them.Once you find your way around the queues and get over the prices in the shops and restaurants its a really good holiday. We had 2 days in the park and did pretty much 9am till 11pm both days which was exhausting, it is probably better to do it over 3 4 days especially if you have older kids who will want to go on the more popular roller coasters. We didn't really go in the studios much, not much there for our son, but we did go on the tram tours which was a little disappointing, the first display lot is great with fire and water and the tram shaking which we thought meant the ride was going to be great, but that was pretty much it with the rest of the ride basically just looking at props from films. Shops were ok, if a little pricey, each shop had a slight variation of goods, but it was mostly the same stuff. Restaurants are really expensive but food is ok(as long as you don't mind american diner style e.g burgers) rain forest restaurant had a really good atmosphere.Overall a really great place to go and loads too do.",Disneyland_Paris,2013,unknown,Europe,positive,0.85,positive,neutral,not_mentioned,not_mentioned,negative,negative,positive,not_mentioned,families,unknown,True,first_time,none,2 days,unknown,weekend,True,False,True,True,False,False,multiple_days,Pirates of the Caribbean;Buzz Lightyear Laser Blast;Peter Pan Ride;Dumbo Ride;Phantom Manor;It's a Small World;Nautilus,False,yes,long queues and high prices,during_visit,moderate,long,good,True
158829963,3,France,After catching the filthy train from Paris and paying 50 euro return for three of us we arrived at the park the lines were long 70 mins on most and encountered rude staff one even approaching us and telling us to make sure we put our rubbish in the bin not the floor another closed off a line we had been waiting in with no explanation we saw beautifully kept gardens and buildings but lacked Disney magic we expected.,Disneyland_Paris,2013,unknown,Europe,negative,0.85,negative,not_mentioned,not_mentioned,negative,negative,negative,neutral,not_mentioned,group,unknown,True,first_time,none,unknown,unknown,unknown,True,False,False,False,False,False,unknown,,False,no,long waiting times and rude staff,during_visit,major,medium,fair,True
157765561,2,France,"What a nightmare!!! It is so overcrowded! Sometimes you have to wait one hour or more and the attraction last 1 minute! Exemple : indiana Jones.The attractions are great, but if you go on a week end it's a real nightmare. You spend your time waiting in huge queues... It's nearly impossible to find a place to sit. So many people are sitting on the pavement... And their fastpass tickets is a joke, you take your ticket and need to wait 2 hours... so you go eleswhere...Be prepared for a looooong day when you go there...",Disneyland_Paris,2013,unknown,Europe,negative,0.95,positive,not_mentioned,not_mentioned,not_mentioned,negative,negative,not_mentioned,not_mentioned,unknown,unknown,False,unknown,none,unknown,unknown,weekend,True,True,False,False,False,False,unknown,Indiana Jones,False,no,Overcrowding and long wait times,during_visit,major,medium,fair,True
157635391,4,France,"Everybody can find what he she's been looking for. Speed, emotions, fun, spectacular shows. It's an endless pleasure visiting",Disneyland_Paris,2012,unknown,Europe,positive,0.95,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,none,unknown,unknown,unknown,False,False,False,False,False,False,unknown,,False,yes,not_mentioned,unknown,unknown,short,good,True
157003251,4,France,"The main reason for visiting Disney, the park is still amazing and the rides are good. The new additions of mickeys magical theatre and the princess pavilion are nice.I feel maybe one or two more rides should be fast pass access but that's me.As expected everything inside is ott price wise but the whole magical experience of parades and show make up for that.",Disneyland_Paris,2013,unknown,Europe,positive,0.85,positive,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,none,unknown,unknown,unknown,False,True,False,False,False,False,unknown,mickeys magical theatre;princess pavilion,False,yes,high prices,unknown,moderate,medium,good,True
155007780,4,France,"Disney heroes and heroines live in fairytales that are, happily, never ending !  Amazing attractions are perfect !",Disneyland_Paris,2013,unknown,Europe,positive,0.95,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,False,False,False,False,False,False,unknown,,False,unknown,not_mentioned,unknown,unknown,short,good,True
152726063,5,France,"This was our fourth visit and so far haven't tired of it. Disney's magic is just brill. The place is huge and to cover it all would take at least a couple of days. Thunder Mountain is an absolute must together with It's a Small World. Haunted House is also a must visit. Lots of walking, plenty of Disney characters and photo opportunities. Food is on the expensive side but there are plenty of picnic areas in order to take your own.",Disneyland_Paris,2012,unknown,Europe,positive,0.95,positive,negative,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,not_mentioned,families,unknown,,returning,none,multiple_days,unknown,unknown,True,False,False,True,False,False,multiple_days,Thunder Mountain;It's a Small World;Haunted House,True,yes,Food is expensive,during_visit,moderate,medium,good,True
150481717,4,France,"What a great time we spent with our grandchildren at Disneyland park Paris ! we stayed at the Santa Fe in is a clean, spacious room, good buffet breakfast and a free shuttle ! really a beautiful place to go when it's warm !",Disneyland_Paris,2012,unknown,Europe,positive,0.95,not_mentioned,positive,positive,not_mentioned,not_mentioned,not_mentioned,positive,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,False,False,False,True,True,False,unknown,,False,yes,none,unknown,unknown,medium,good,True
150278571,3,France,"During winter, most rides are closed down!! can you believe it! I feel so sorry for the tourist that have saved up all their money to come to disneyland paris and can't even get to sit on THE PIRATES OF THE CARIBBEAN ride! all of the rides are really really fast! and not smooth at all. the lightings are very very bad! you can hardly see anything. too dark. the employees over there can be a bit bitter. It's sad that it's from Disney! I try not to compare to Anaheim but it is nothing if you compared to it.. but the only thing thats a big WOW out of this is the end firework show!!!! you got to watch it!! MUST SEE. ",Disneyland_Paris,2013,unknown,Europe,negative,0.85,negative,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,negative,not_mentioned,unknown,unknown,False,unknown,none,unknown,winter,unknown,False,False,False,False,False,False,unknown,THE PIRATES OF THE CARIBBEAN;firework show,False,no,"Most rides are closed, poor lighting, unfriendly staff",during_visit,major,medium,fair,True
147896262,2,France,Okai it's fun and nice and all you want magical blabla...  But come on please don't come to Paris only to go to disneyland. That is ackward.,Disneyland_Paris,2012,unknown,Europe,neutral,0.6,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,not_mentioned,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,False,False,False,False,False,False,unknown,,False,no,suggestion against visiting Disneyland as the sole reason for visiting Paris,unknown,minor,short,fair,True
147780883,4,France,"Four adults visiting Disneyland on its 20th anniversary and having an absolute blast? Here are some ways to help you experience a more enjoyable visit than we did (it was very good, but we have learnt some lessons).There were two lines to enter the park, one for people with bags and one for those without. Guess which one moved faster? (The second, if case it is not obvious.)Although it is smart to carry water bottles, we saw drinking fountains around the park so if you do not wish to be saddled with bottles, you won't die of thirst.Plan your visit. If you are going as a group of adults, print multiple copies of each person's entrance ticket and make sure everyone has everyone else's tickets. Take a map of the park, decide which rides you wish to enjoy, and once you are in, split ways. Each person will then queue for fast pass tickets at a ride, so when you all meet up again, you have just saved yourselves a lot of queuing time.Don't expect the queues to be shorter in winter. They are still long, plus you are waiting around in the cold. Except the queues for ice cream. Those lines are empty.Enjoy, and don't forget to high five Mickey Mouse if you see him!",Disneyland_Paris,2012,unknown,Europe,positive,0.85,positive,positive,not_mentioned,not_mentioned,not_mentioned,negative,not_mentioned,not_mentioned,group,unknown,False,first_time,20th anniversary,unknown,winter,unknown,True,True,False,False,False,False,unknown,Mickey Mouse,False,yes,long queues for entry and rides,entry,moderate,medium,good,True
145651842,2,France,"OBJECTIVE REVIEW FROM ANNUAL PASS HOLDER   TOP TIPS: PLEASE READWe were annual pass holders for this park for a few consecutive years because we live close by, so my review is based on many visits. We are no longer frequent visitors mainly because of the following three reasons:1) the park is relatively small compared to the USA with fewer attractions, yet the park welcomes many visitors daily and wait times can be very long during school holidays (most summer, December) and weekends with average waits 25 90 minutes for most attractions. The worst rides are always Thunder Mountain and the Nemo coaster. It's difficult to find days that are quiet (usually limited to some wintry week days in Jan Feb)2) often the waiting lines are poorly managed and it is not unusual for parallel lines to move at significantly different speeds. Picking the right one requires some luck. This in combination with sometimes rude visitors cutting lines, pushing etc, has often caused us much frustration. 3) the worst thing is many many people smoking in the park, everywhere, all the time. There are constantly clouds of tobacco smoke drifting across your walking path. Smoking is not allowed in lines, but it's not really enforced. Just recently, I had a big argument with a visitor who flatly refused to put out their cigarette in a line, among children. On another occasion, I had to alert management of a group of teenage girls smoking marihuana in a line. I blame management for this as there should be a blanket ban that is continuously enforced, with widespread signs. Based on that, I feel the park deserves no more than one star, but my review has to stay objective and there are certainly also some good points about the park (beautifully landscaped, beautiful Cinderella castle, Nemo coaster)TOP TIPS:1) bear in mind the above points, so you are prepared. If possible, best to avoid visiting around any school holidays, the summer and weekends2) regardless, arrive either very early or arrive late to leave late during extended opening hours (weekends, summers). Waiting times drop off significantly a few hours before late closing hours as people get tired. Even better to split the day in two or visit 1 2 days several days. It's not an endurance race. Kids (and adults) get tired and cranky3) Walt Disney Studio's are fairly small but have some good attractions (Tower of Terror, Lilo & Stitch show, Nemo Coaster, Playhouse Disney show, Toystory land)4) get a fast pass as soon as you arrive (Thundermountain is a good bet). You can only get a fast pass for another attraction after the time has lapsed on the first one. No fast passes at Studio's.5) waiting time for the Nemo coaster at Walt Disney's studio's are usually long all day long, there is little point in postponing the wait. It's a very nice ride, worth the wait. Probably best for first thing in the morning6) quality of the food is not great and expensive. Best bets are the Hakuma Matata (fast food) or Blue Lagoon (table service, expensive). 7) if you are tired of the lines, try the slow train ride around the park, the steam boat, Adventure Island. Also, Phantom Manor's waiting times are also usually reasonable.",Disneyland_Paris,2012,unknown,Europe,negative,0.85,negative,negative,not_mentioned,negative,negative,negative,negative,not_mentioned,families,local,True,frequent,none,unknown,winter,weekend,True,True,False,True,False,False,unknown,Thunder Mountain;Nemo Coaster;Tower of Terror;Lilo & Stitch show;Playhouse Disney show;Toy Story land;Phantom Manor,False,no,Long wait times and poor crowd management,during_visit,major,long,good,True
144611580,4,France,"If staying at a Disney hotel you get two extra hours access in the mornings but not all rides etc are open at this tlme so no real advantage. We found the cast members seemed to have more Disney spirit than in the Studio park. My daughter worked there 20 years ago when the park opened and she seemed to think the training was not so good, as they would say in those days 'c'est bad show'! ",Disneyland_Paris,2012,unknown,Europe,neutral,0.7,neutral,not_mentioned,neutral,positive,not_mentioned,not_mentioned,not_mentioned,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,unknown,False,False,False,False,True,False,unknown,,False,unknown,Limited advantage of early access due to not all rides being open,unknown,minor,medium,good,True
144394794,1,France,"I took my son to Disneyland Paris two days ago. I wanted to have a special mother son day, and in his eyes, we probably did. BUT for such a highly reputed theme park, I have a hard time believing the good reviews. I've been living in France for 9 years and I fully understand that it is VERY hard to train French people about the hospitality industry, what the difference is between good service and bad. But the workers for the most part were unhappy in their own lives (maybe can't blame them if they're working at Disney), and not afraid to show it. I would like to think Disney has the means to train employees on being friendly, or even how to fake being friendly.That said   there is a system called  Fast Pass,  which did eliminate some of the queing time. But it was quite inefficient and had some restrictions. Inefficient because they would tell you to come back between 2   5 hours!! And you couldn't use it for more than 1 or 2 rides at a time. Now the biggest disappoinment to me was the FOOD. Never in my life, even from my simple grocer cheap discount food, have I had such terrible, awful food. The exception was the popcorn and candy apples. Every restaurant offered the same  American  fare, that was so flavorless that stating it  left a lot to be desired  would be a severe understatement. I am not a 5 star luxury diner and not someone who has the highest expectations either. I am a regular lower middle class person. But I would not be surprised AT ALL if the food they serve you comes from the same factory that prepares DOG FOOD. And maybe it's even below that. I mean really, Disney, how do you get away with that? OMG, my son loves  Ribs  and when we went to the  Western  style restaurant and he ordered ribs I thought he was being picky until I cut into them and tasted them. First of all, 90% of the  ribs  were blubber layered over a bone. What little meat there was, tasted like boiled mush   literally. They are serving premade microwave meals and I can tell you, with all honesty, that they are as low of quality as you can find. But you will pay a premium price for it. I am ready to write to Disney myself about this matter, because I would think a corporation with such a reputation would want to please their guests. However, this was just beyond disappointing. It was just flat out disgusting. Keep in mind, I am NOT a picky person!!! We also had a hotdog that tasted as if it were boiled beyond oblivion. I mean really, how hard is it to make a simple hotdog. I can do that myself with the cheapest hot dogs from the grocery store and it will taste better. I realize some people are just of a complaining nature and nothing is ever good enough. But this is why you should listen to my review, because I am not one of these. This is why I am writing this, because I really think you should read my warning, and I hope the people at Disney have a look at these reviews every once in a while too.In addition, I'm sorry, but there were a number of E. European guests who lack what W. Europeans would call manners. And then you have the French teenie boppers who are in heat in line behind you about to have sex while waiting. No discretion for public displays of affection.The Buzz Lightyear ride did have technical probs. And so did Indiana Jones, after we waited for 45 min. in line (posted waiting time was 30 min), then they told us it would be at least another 30 min and we left. It is just very, very tiresome to walk around with these huge crowds and stand in line for so many hours. I would suggest that Disney 1. outsources food services if they're incapable of delivering anything decent. 2. Set a maximum capacity for the park so that it isn't overcrowded and the guests can enjoy it.One last bad point   You know Paris has the same weather as London, right? Well you probably don't. I didn't. Now that I've been living here for 9 years, I can assure you that they might have 10% less rain, but that's it. It rains here nonstop. And it's very cold most of the year. You might have a 1 month window of good weather. But I'm sure the crowds during this period are intolerable. So I would just suggest avoiding this park at all costs. You would probably have a better time at one of the real Disney parks in the US if you can manage to save up enough to get over there.Hope this helped",Disneyland_Paris,2012,unknown,Europe,negative,0.95,negative,negative,not_mentioned,negative,negative,negative,not_mentioned,not_mentioned,families,local,True,first_time,none,unknown,unknown,unknown,True,True,False,True,False,False,unknown,Buzz Lightyear;Indiana Jones,False,no,poor food quality and staff friendliness,during_visit,major,long,good,True
144212596,1,France,"Not impressed. Where to start: we had to pay the same price for children as adults (what a ripoff). Had to pay AGAIN to park   15 euros, you'd think the high cos of admission would include this. None of the restaurants accept ticket restaurants, and the food was very poor quality though super expensive. Hugely long queues though perhaps this was to be expected on a weekend in school hols. Ride kept stopping on Buzz Lightyear. Tech problems with Indiana Jones ride also, so had to wait an extra 30 minutes. Didn't have the option to leave the queue either. My daughter waited 40 mins to buy candyfloss   no idea why, the queue wasn't v long   think maybe the vendor had gone off to watch the Parade but didn't tell the customers! And as you had to buy a token elsewhere, if you left the queue you lost your money! Discoveryland was v tatty. Sooo, I certainly wouldn't recommend a trip to Disneyland unless you WANT to see an example of a greedy conglomerate in action.",Disneyland_Paris,2012,unknown,Europe,negative,0.95,negative,negative,not_mentioned,negative,negative,negative,negative,not_mentioned,families,unknown,True,unknown,none,unknown,unknown,weekend,True,False,False,True,False,True,unknown,Buzz Lightyear;Indiana Jones,False,no,"High costs for admission and parking, poor food quality, long queues, technical issues with rides, and lack of staff communication.",during_visit,major,long,fair,True
143512258,4,France,"Visited in October 2012 with my husband and 4 year old. I think after 20 years its generally holding up well but could do a lot better in the following; toilet facilities in the restaurants and general park areas are not that clean and really need attendants with more regular servicing   disappointing. Food   at peak times midday and 7.30 8.00 pm the queues are out the doors and this is off season mid October so I dread to think what its like in July & August, more seated restaurant and takeaways with seated picnic areas are needed. Disney Paris need to up their game in terms of crowd control on the character appearances with cordonned off queuing as its just a free for all with ittle kids pushed all over the place and it can't be great for the characters either. Apart from these points though there is still plenty magic, on arrival the sight of Sleeping Beauty's castle just beyond Main St USA is wonderful, and the staging of each of the 4 lands looks great. Particular highlights for us were the dragon's cavern under the castle, Skull Rock and Captain Hook's pirate ship, everything in Fantasyland, Buzz Lightyears Laser Blast and of course the Disney shows. Mickey's Hallowe'en Treat in the Street show was very entertaining for younger kids and the Disney Dreams show at park closing (projected onto the Sleeping Beauty castle) is worth the entry price alone   its spectacular. One good thing thats new is in Fantasyland the theatre where you meet Mickey Mouse, the queuing system is genius you walk through a kind of cinema and there are mickey cartoons playing constantly and its the only queue that was a pleasure to be in as the kids were pre occupied with the cartoons, they should introduce this where they can in other attractions, its sure saves frayed nerves! Be sure to pick up a copy of the weekly events guide on arrival as this details the daily shows and character appearances, which are not listed on the general park map. I think there's enough to do in this park for 2 days max, although we did what we wanted in 1 (as quite a few of the attractions do not suit younger kids). But I would never visit in high season, its crazy enough with queues in mid October.",Disneyland_Paris,2012,october,Europe,mixed,0.7,positive,negative,not_mentioned,not_mentioned,positive,negative,negative,not_mentioned,couples,unknown,True,returning,none,unknown,fall,unknown,True,False,False,True,False,False,1 day,Sleeping Beauty's castle;dragon's cavern;Skull Rock;Captain Hook's pirate ship;Buzz Lightyears Laser Blast;Mickey's Hallowe'en Treat in the Street;Disney Dreams show,True,yes,cleanliness of toilet facilities and crowd control during character appearances,during_visit,moderate,long,good,True
142638708,3,France,"If you go with the expectation of another Orlando Florida or Anaheim California, you shall be gravely disappointed! The Park is extremely under maintained, i.e. more than half of the rides were closed or under construction. The ones that were open are worn out and dirty. In the only (!!!) burger joint inside the park, called  The Hyperion  we saw cockroaches on the floor. No burgers there for us! Still, extremely long lines. Although there were enough counters   only one of them open, manned by a shouting Frenchman. Having tried the dreadful French version of a Hotdog, we left the park for lunch and found a 1950ies style Diner named Annette's which was better than anything we could find in the park. None of these ruined our day. What really got to us, was that we spent a full day there and saw one (1) single Disney character (i.e. Jack Skeleton). The kids got really upset about not meeting Mickey or Donald. What is wrong with Disneyland in France? A Disney character strike maybe? All in all: The lines were not as bad as compared to the States (it was raining, you see), the problem was: everybody seemed to be smoking!! So if you are still smoking and or want your kids to have their share of cigarette smoke: Go to Marne La Vallee!",Disneyland_Paris,2012,unknown,Europe,negative,0.85,negative,negative,not_mentioned,negative,negative,negative,negative,not_mentioned,families,unknown,True,first_time,none,full_day,unknown,unknown,True,False,False,True,False,False,full_day,The Hyperion;Annette's Diner,False,no,"Park maintenance and cleanliness issues, long lines, lack of character interactions",during_visit,major,long,fair,True
140593033,5,France,"I enjoyed Euro Disney more than my trips both to Disney in FL and CA. We visited with our two children, 5 and 7, and spent the day in the park with them constantly laughing and grinning and running around. Luckily in September the lines were not too long and the temperature was perfect. It was very enjoyable to be able to relax in the park without the heat and humidity of Florida. The park is traditional Disney and the TGV station arrives directly at the park entrance. If you want to have the whole experience, stay at the Disneyland hotel, it is located at the main entrance and a great but expensive addition.",Disneyland_Paris,2012,september,Europe,positive,0.95,positive,not_mentioned,positive,not_mentioned,negative,positive,not_mentioned,not_mentioned,families,unknown,True,returning,none,full_day,fall,weekday,True,False,False,False,True,False,full_day,,True,yes,price of hotel,unknown,moderate,medium,good,True
